,pdb,antigen,model_name,protocol,stage,topn,topn_dockq
3702,7n4i,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.074
3703,7n4i,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.175
3704,7n4i,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.285
3705,7n4i,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.285
3706,7n4i,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.446
3707,7n4i,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.618
3708,7n4i,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.113
3709,7n4i,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.138
3710,7n4i,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.036
3711,7n4i,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.332
3712,7n4i,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.285
3713,7n4i,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.285
3714,7n4i,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.048
3715,7n4i,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.628
3716,7n4i,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.113
3717,7n4i,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.145
3718,7n4i,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.036
3719,7n4i,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.364
3720,7n4i,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.203
3721,7n4i,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.306
3722,7n4i,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.578
3723,7n4i,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.6
3724,7n4i,experimental,ABlooper,Para-Epi,Rigid-body,1,0.225
3725,7n4i,experimental,ABlooper,Para-Epi,Rigid-body,10,0.418
3726,7n4i,experimental,IgFold,Para-Epi,Rigid-body,1,0.285
3727,7n4i,experimental,IgFold,Para-Epi,Rigid-body,10,0.438
3728,7n4i,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.356
3729,7n4i,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.512
3730,7n4i,experimental,AlphaFold2,Para-Epi,Refinement,1,0.639
3731,7n4i,experimental,AlphaFold2,Para-Epi,Refinement,10,0.665
3732,7n4i,experimental,ABlooper,Para-Epi,Refinement,1,0.077
3733,7n4i,experimental,ABlooper,Para-Epi,Refinement,10,0.355
3734,7n4i,experimental,IgFold,Para-Epi,Refinement,1,0.553
3735,7n4i,experimental,IgFold,Para-Epi,Refinement,10,0.594
3736,7n4i,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.356
3737,7n4i,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.512
3738,7n4i,experimental,AlphaFold2,Para-Epi,Clustering,1,0.639
3739,7n4i,experimental,AlphaFold2,Para-Epi,Clustering,10,0.665
3740,7n4i,experimental,ABlooper,Para-Epi,Clustering,1,0.077
3741,7n4i,experimental,ABlooper,Para-Epi,Clustering,10,0.548
3742,7n4i,experimental,IgFold,Para-Epi,Clustering,1,0.553
3743,7n4i,experimental,IgFold,Para-Epi,Clustering,10,0.594
3744,7so9,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.016
3745,7so9,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.365
3746,7so9,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.103
3747,7so9,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.282
3748,7so9,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.004
3749,7so9,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.092
3750,7so9,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.104
3751,7so9,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.118
3752,7so9,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.015
3753,7so9,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.433
3754,7so9,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.171
3755,7so9,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.395
3756,7so9,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.048
3757,7so9,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.067
3758,7so9,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.027
3759,7so9,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.044
3760,7so9,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.037
3761,7so9,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.083
3762,7so9,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.015
3763,7so9,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.395
3764,7so9,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.02
3765,7so9,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.047
3766,7so9,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.027
3767,7so9,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.043
3768,7so9,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.195
3769,7so9,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.277
3770,7so9,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.073
3771,7so9,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.241
3772,7so9,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.116
3773,7so9,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.116
3774,7so9,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.035
3775,7so9,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.103
3776,7so9,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.402
3777,7so9,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.402
3778,7so9,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.314
3779,7so9,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.423
3780,7so9,alphafold2,ABlooper,Para-Epi,Refinement,1,0.038
3781,7so9,alphafold2,ABlooper,Para-Epi,Refinement,10,0.15
3782,7so9,alphafold2,IgFold,Para-Epi,Refinement,1,0.032
3783,7so9,alphafold2,IgFold,Para-Epi,Refinement,10,0.183
3784,7so9,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.098
3785,7so9,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.248
3786,7so9,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.341
3787,7so9,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.341
3788,7so9,alphafold2,ABlooper,Para-Epi,Clustering,1,0.038
3789,7so9,alphafold2,ABlooper,Para-Epi,Clustering,10,0.115
3790,7so9,alphafold2,IgFold,Para-Epi,Clustering,1,0.032
3791,7so9,alphafold2,IgFold,Para-Epi,Clustering,10,0.148
3792,7so9,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.197
3793,7so9,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.197
3794,7so9,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.543
3795,7so9,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.543
3796,7so9,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.041
3797,7so9,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.1
3798,7so9,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.262
3799,7so9,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.263
3800,7so9,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.215
3801,7so9,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.251
3802,7so9,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.02
3803,7so9,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.803
3804,7so9,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.042
3805,7so9,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.097
3806,7so9,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.036
3807,7so9,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.334
3808,7so9,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.117
3809,7so9,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.155
3810,7so9,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.427
3811,7so9,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.803
3812,7so9,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.042
3813,7so9,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.042
3814,7so9,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.036
3815,7so9,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.334
3816,7so9,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.721
3817,7so9,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.834
3818,7so9,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.184
3819,7so9,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.438
3820,7so9,experimental,ABlooper,Para-Epi,Rigid-body,1,0.115
3821,7so9,experimental,ABlooper,Para-Epi,Rigid-body,10,0.134
3822,7so9,experimental,IgFold,Para-Epi,Rigid-body,1,0.27
3823,7so9,experimental,IgFold,Para-Epi,Rigid-body,10,0.382
3824,7so9,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.87
3825,7so9,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.87
3826,7so9,experimental,AlphaFold2,Para-Epi,Refinement,1,0.636
3827,7so9,experimental,AlphaFold2,Para-Epi,Refinement,10,0.636
3828,7so9,experimental,ABlooper,Para-Epi,Refinement,1,0.032
3829,7so9,experimental,ABlooper,Para-Epi,Refinement,10,0.262
3830,7so9,experimental,IgFold,Para-Epi,Refinement,1,0.042
3831,7so9,experimental,IgFold,Para-Epi,Refinement,10,0.558
3832,7so9,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.87
3833,7so9,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.87
3834,7so9,experimental,AlphaFold2,Para-Epi,Clustering,1,0.636
3835,7so9,experimental,AlphaFold2,Para-Epi,Clustering,10,0.636
3836,7so9,experimental,ABlooper,Para-Epi,Clustering,1,0.156
3837,7so9,experimental,ABlooper,Para-Epi,Clustering,10,0.188
3838,7so9,experimental,IgFold,Para-Epi,Clustering,1,0.34
3839,7so9,experimental,IgFold,Para-Epi,Clustering,10,0.558
3840,7m3n,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.321
3841,7m3n,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.36
3842,7m3n,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.06
3843,7m3n,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.459
3844,7m3n,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.203
3845,7m3n,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.228
3846,7m3n,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.041
3847,7m3n,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.195
3848,7m3n,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.061
3849,7m3n,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.311
3850,7m3n,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.086
3851,7m3n,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.493
3852,7m3n,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.08
3853,7m3n,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.189
3854,7m3n,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.034
3855,7m3n,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.219
3856,7m3n,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.04
3857,7m3n,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.353
3858,7m3n,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.086
3859,7m3n,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.522
3860,7m3n,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.087
3861,7m3n,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.305
3862,7m3n,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.034
3863,7m3n,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.052
3864,7m3n,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.516
3865,7m3n,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.53
3866,7m3n,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.511
3867,7m3n,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.628
3868,7m3n,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.56
3869,7m3n,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.561
3870,7m3n,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.053
3871,7m3n,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.3
3872,7m3n,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.295
3873,7m3n,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.615
3874,7m3n,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.048
3875,7m3n,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.694
3876,7m3n,alphafold2,ABlooper,Para-Epi,Refinement,1,0.271
3877,7m3n,alphafold2,ABlooper,Para-Epi,Refinement,10,0.624
3878,7m3n,alphafold2,IgFold,Para-Epi,Refinement,1,0.041
3879,7m3n,alphafold2,IgFold,Para-Epi,Refinement,10,0.398
3880,7m3n,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.295
3881,7m3n,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.615
3882,7m3n,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.645
3883,7m3n,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.736
3884,7m3n,alphafold2,ABlooper,Para-Epi,Clustering,1,0.271
3885,7m3n,alphafold2,ABlooper,Para-Epi,Clustering,10,0.624
3886,7m3n,alphafold2,IgFold,Para-Epi,Clustering,1,0.041
3887,7m3n,alphafold2,IgFold,Para-Epi,Clustering,10,0.398
3888,7m3n,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.082
3889,7m3n,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.378
3890,7m3n,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.125
3891,7m3n,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.125
3892,7m3n,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.274
3893,7m3n,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.274
3894,7m3n,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.047
3895,7m3n,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.214
3896,7m3n,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.096
3897,7m3n,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.352
3898,7m3n,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.049
3899,7m3n,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.115
3900,7m3n,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.058
3901,7m3n,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.326
3902,7m3n,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.339
3903,7m3n,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.339
3904,7m3n,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.096
3905,7m3n,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.352
3906,7m3n,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.049
3907,7m3n,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.098
3908,7m3n,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.065
3909,7m3n,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.3
3910,7m3n,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.339
3911,7m3n,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.339
3912,7m3n,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.042
3913,7m3n,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.479
3914,7m3n,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.538
3915,7m3n,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.556
3916,7m3n,experimental,ABlooper,Para-Epi,Rigid-body,1,0.248
3917,7m3n,experimental,ABlooper,Para-Epi,Rigid-body,10,0.264
3918,7m3n,experimental,IgFold,Para-Epi,Rigid-body,1,0.175
3919,7m3n,experimental,IgFold,Para-Epi,Rigid-body,10,0.278
3920,7m3n,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.334
3921,7m3n,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.698
3922,7m3n,experimental,AlphaFold2,Para-Epi,Refinement,1,0.451
3923,7m3n,experimental,AlphaFold2,Para-Epi,Refinement,10,0.788
3924,7m3n,experimental,ABlooper,Para-Epi,Refinement,1,0.256
3925,7m3n,experimental,ABlooper,Para-Epi,Refinement,10,0.353
3926,7m3n,experimental,IgFold,Para-Epi,Refinement,1,0.375
3927,7m3n,experimental,IgFold,Para-Epi,Refinement,10,0.375
3928,7m3n,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.334
3929,7m3n,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.698
3930,7m3n,experimental,AlphaFold2,Para-Epi,Clustering,1,0.451
3931,7m3n,experimental,AlphaFold2,Para-Epi,Clustering,10,0.788
3932,7m3n,experimental,ABlooper,Para-Epi,Clustering,1,0.256
3933,7m3n,experimental,ABlooper,Para-Epi,Clustering,10,0.385
3934,7m3n,experimental,IgFold,Para-Epi,Clustering,1,0.375
3935,7m3n,experimental,IgFold,Para-Epi,Clustering,10,0.375
3936,7pr0,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.023
3937,7pr0,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.042
3938,7pr0,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.043
3939,7pr0,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.074
3940,7pr0,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.017
3941,7pr0,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.021
3942,7pr0,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.019
3943,7pr0,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.021
3944,7pr0,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.04
3945,7pr0,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.061
3946,7pr0,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.02
3947,7pr0,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.106
3948,7pr0,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.026
3949,7pr0,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.408
3950,7pr0,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.021
3951,7pr0,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.044
3952,7pr0,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.04
3953,7pr0,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.061
3954,7pr0,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.02
3955,7pr0,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.05
3956,7pr0,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.026
3957,7pr0,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.031
3958,7pr0,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.021
3959,7pr0,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.035
3960,7pr0,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.033
3961,7pr0,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.107
3962,7pr0,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.067
3963,7pr0,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.303
3964,7pr0,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.107
3965,7pr0,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.335
3966,7pr0,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.049
3967,7pr0,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.276
3968,7pr0,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.048
3969,7pr0,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.236
3970,7pr0,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.242
3971,7pr0,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.288
3972,7pr0,alphafold2,ABlooper,Para-Epi,Refinement,1,0.042
3973,7pr0,alphafold2,ABlooper,Para-Epi,Refinement,10,0.418
3974,7pr0,alphafold2,IgFold,Para-Epi,Refinement,1,0.329
3975,7pr0,alphafold2,IgFold,Para-Epi,Refinement,10,0.33
3976,7pr0,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.048
3977,7pr0,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.236
3978,7pr0,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.242
3979,7pr0,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.343
3980,7pr0,alphafold2,ABlooper,Para-Epi,Clustering,1,0.042
3981,7pr0,alphafold2,ABlooper,Para-Epi,Clustering,10,0.418
3982,7pr0,alphafold2,IgFold,Para-Epi,Clustering,1,0.329
3983,7pr0,alphafold2,IgFold,Para-Epi,Clustering,10,0.33
3984,7pr0,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.015
3985,7pr0,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.019
3986,7pr0,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.029
3987,7pr0,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.084
3988,7pr0,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.078
3989,7pr0,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.078
3990,7pr0,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.016
3991,7pr0,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.018
3992,7pr0,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.034
3993,7pr0,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.063
3994,7pr0,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.022
3995,7pr0,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.109
3996,7pr0,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.013
3997,7pr0,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.161
3998,7pr0,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.019
3999,7pr0,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.038
4000,7pr0,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.034
4001,7pr0,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.039
4002,7pr0,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.022
4003,7pr0,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.05
4004,7pr0,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.013
4005,7pr0,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.161
4006,7pr0,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.035
4007,7pr0,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.038
4008,7pr0,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.218
4009,7pr0,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.219
4010,7pr0,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.201
4011,7pr0,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.237
4012,7pr0,experimental,ABlooper,Para-Epi,Rigid-body,1,0.372
4013,7pr0,experimental,ABlooper,Para-Epi,Rigid-body,10,0.397
4014,7pr0,experimental,IgFold,Para-Epi,Rigid-body,1,0.047
4015,7pr0,experimental,IgFold,Para-Epi,Rigid-body,10,0.102
4016,7pr0,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.057
4017,7pr0,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.247
4018,7pr0,experimental,AlphaFold2,Para-Epi,Refinement,1,0.045
4019,7pr0,experimental,AlphaFold2,Para-Epi,Refinement,10,0.465
4020,7pr0,experimental,ABlooper,Para-Epi,Refinement,1,0.357
4021,7pr0,experimental,ABlooper,Para-Epi,Refinement,10,0.363
4022,7pr0,experimental,IgFold,Para-Epi,Refinement,1,0.029
4023,7pr0,experimental,IgFold,Para-Epi,Refinement,10,0.224
4024,7pr0,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.057
4025,7pr0,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.226
4026,7pr0,experimental,AlphaFold2,Para-Epi,Clustering,1,0.173
4027,7pr0,experimental,AlphaFold2,Para-Epi,Clustering,10,0.465
4028,7pr0,experimental,ABlooper,Para-Epi,Clustering,1,0.057
4029,7pr0,experimental,ABlooper,Para-Epi,Clustering,10,0.363
4030,7pr0,experimental,IgFold,Para-Epi,Clustering,1,0.029
4031,7pr0,experimental,IgFold,Para-Epi,Clustering,10,0.224
4032,7ps4,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.051
4033,7ps4,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.495
